store,week,sales,count,price,prom,cost,brand,size
102,35,18,24283,3.5599999,0,2.3,Tylenol,25
102,36,15,29591,3.54,0,2.28,Tylenol,25
102,37,21,29362,3.5,0,2.25,Tylenol,25
102,38,21,31529,3.5,.81,2.25,Tylenol,25
102,39,16,24570,3.48,0,2.21,Tylenol,25
102,40,15,27213,3.5599999,0,2.27,Tylenol,25
102,41,30,41475,3.55,0,2.29,Tylenol,25
102,42,26,25666,3.52,0,2.26,Tylenol,25
102,43,26,33696,3.53,0,2.28,Tylenol,25
102,44,25,31993,3.48,0,2.21,Tylenol,25
102,45,30,33186,3.51,0,2.25,Tylenol,25
102,46,32,32848,3.51,0,2.25,Tylenol,25
102,47,32,32848,3.51,0,2.25,Tylenol,25
102,48,32,32848,3.51,0,2.25,Tylenol,25
102,1,49,30200,4.3200002,.49000001,3.48,Tylenol,50
102,2,49,30200,4.3200002,.49000001,3.48,Tylenol,50
102,3,28,27223,4.6199999,0,3.47,Tylenol,50
102,4,23,28560,4.5999999,0,3.4400001,Tylenol,50
102,5,20,29090,4.6300001,0,3.4000001,Tylenol,50
102,6,28,29906,4.6199999,0,3.4100001,Tylenol,50
102,7,31,28842,4.6300001,0,3.49,Tylenol,50
102,8,31,28842,4.6300001,0,3.49,Tylenol,50
102,9,23,33278,4.6199999,0,3.55,Tylenol,50
102,10,20,32093,4.5599999,0,3.5599999,Tylenol,50
102,11,24,27944,4.6399999,0,3.5899999,Tylenol,50
102,12,23,29595,4.6100001,0,3.6400001,Tylenol,50
102,13,32,30441,4.54,0,3.46,Tylenol,50
102,14,32,30441,4.54,0,3.46,Tylenol,50
102,15,49,30777,4.8800001,0,3.8199999,Tylenol,50
102,16,37,32312,4.5799999,0,3.6400001,Tylenol,50
102,17,46,30981,4.6900001,.47999999,3.8399999,Tylenol,50
102,18,29,30347,4.8200002,0,4,Tylenol,50
102,19,29,30347,4.8200002,0,4,Tylenol,50
102,20,29,30347,4.8200002,0,4,Tylenol,50
102,21,33,37872,4.7800002,0,3.78,Tylenol,50
102,22,27,30195,4.77,0,3.8900001,Tylenol,50
102,23,34,29452,4.8299999,0,3.8299999,Tylenol,50
102,24,25,30621,4.75,0,3.8199999,Tylenol,50
102,25,30,29815,4.8000002,0,3.8099999,Tylenol,50
102,26,36,29999,4.8200002,.33000001,3.8399999,Tylenol,50
102,27,30,29473,4.8499999,0,3.8499999,Tylenol,50
102,28,34,30278,4.9200001,0,3.8099999,Tylenol,50
102,29,49,30721,4.96,0,3.78,Tylenol,50
102,30,47,34370,4.1999998,.68000001,3.74,Tylenol,50
102,31,33,28265,4.8400002,0,3.8199999,Tylenol,50
102,32,37,29053,4.9000001,0,3.78,Tylenol,50
102,33,36,29910,4.8000002,0,3.74,Tylenol,50
102,34,36,29910,4.8000002,0,3.74,Tylenol,50
102,35,36,24283,4.8800001,0,3.55,Tylenol,50
102,36,44,29591,4.2600002,.61000001,3.5799999,Tylenol,50
102,37,52,29362,4.02,.31,3.6500001,Tylenol,50
102,38,31,31529,4.7399998,0,3.71,Tylenol,50
102,39,24,24570,4.8299999,0,3.8299999,Tylenol,50
102,40,44,27213,4.3099999,.63999999,3.75,Tylenol,50
102,41,39,41475,4.4099998,.50999999,3.78,Tylenol,50
102,42,19,25666,4.75,0,3.6700001,Tylenol,50
102,43,39,33696,4.75,0,3.76,Tylenol,50
102,44,24,31993,4.6599998,0,3.74,Tylenol,50
102,45,26,33186,4.7600002,0,3.75,Tylenol,50
102,46,28,32848,4.71,0,3.6800001,Tylenol,50
102,47,28,32848,4.71,0,3.6800001,Tylenol,50
102,48,28,32848,4.71,0,3.6800001,Tylenol,50
102,1,23,30200,6.6599998,0,5.7199998,Tylenol,100
102,2,23,30200,6.6599998,0,5.7199998,Tylenol,100
102,3,21,27223,6.5100002,0,5.5999999,Tylenol,100
102,4,19,28560,6.73,0,5.7800002,Tylenol,100
102,5,21,29090,6.46,0,5.5500002,Tylenol,100
102,6,34,29906,6.5500002,0,5.3499999,Tylenol,100
102,7,27,28842,6.5900002,0,5.4499998,Tylenol,100
102,8,27,28842,6.5900002,0,5.4499998,Tylenol,100
102,9,20,33278,6.5700002,0,5.4000001,Tylenol,100
102,10,47,32093,5.7800002,.43000001,5.4099998,Tylenol,100
102,11,34,27944,5.9000001,.81999999,5.4899998,Tylenol,100
102,12,24,29595,6.4899998,0,5.4400001,Tylenol,100
102,13,21,30441,6.6500001,0,5.46,Tylenol,100
102,14,21,30441,6.6500001,0,5.46,Tylenol,100
102,15,22,30777,7.0300002,0,5.3299999,Tylenol,100
102,16,20,32312,7.02,0,5.6500001,Tylenol,100
102,17,22,30981,7.0300002,0,5.6599998,Tylenol,100
102,18,34,30347,7.0900002,0,5.8200002,Tylenol,100
102,19,34,30347,7.0900002,0,5.8200002,Tylenol,100
102,20,34,30347,7.0900002,0,5.8200002,Tylenol,100
102,21,21,37872,7.1399999,0,5.8800001,Tylenol,100
102,22,18,30195,7.02,0,5.9299998,Tylenol,100
102,23,20,29452,6.7199998,0,5.6700001,Tylenol,100
102,24,21,30621,6.7600002,0,5.71,Tylenol,100
102,25,19,29815,7.1599998,0,5.8699999,Tylenol,100
102,26,20,29999,7.0700002,0,5.9400001,Tylenol,100
102,27,17,29473,6.75,0,5.6700001,Tylenol,100
102,28,19,30278,6.7399998,0,5.6599998,Tylenol,100
102,29,13,30721,7.3400002,0,6.0999999,Tylenol,100
102,30,24,34370,6.9000001,0,5.7600002,Tylenol,100
102,31,16,28265,6.8499999,0,5.8600001,Tylenol,100
102,32,29,29053,6.4499998,.51999998,5.8800001,Tylenol,100
102,33,27,29910,6.1900001,.63,5.6999998,Tylenol,100
102,34,27,29910,6.1900001,.63,5.6999998,Tylenol,100
102,35,26,24283,6.0700002,.69,5.6199999,Tylenol,100
102,36,14,29591,6.8299999,0,5.9099998,Tylenol,100
102,37,20,29362,7.1900001,0,6.3899999,Tylenol,100
102,38,15,31529,7.02,0,6.3400002,Tylenol,100
102,39,33,24570,6.8899999,0,6.21,Tylenol,100
102,40,17,27213,6.9499998,0,6.21,Tylenol,100
102,41,29,41475,6.71,0,6.0999999,Tylenol,100
102,42,22,25666,6.96,0,6.2800002,Tylenol,100
102,43,35,33696,6.8499999,0,6.1999998,Tylenol,100
102,44,20,31993,6.8400002,0,6.1799998,Tylenol,100
102,45,29,33186,6.7600002,0,6.1300001,Tylenol,100
102,46,33,32848,6.98,0,5.8699999,Tylenol,100
102,47,33,32848,6.98,0,5.8699999,Tylenol,100
102,48,33,32848,6.98,0,5.8699999,Tylenol,100
102,1,30,30200,2.6700001,.40000001,2.02,Advil,25
102,2,30,30200,2.6700001,.40000001,2.02,Advil,25
102,3,26,27223,2.6700001,.76999998,2.02,Advil,25
102,4,23,28560,2.6700001,0,2.02,Advil,25
102,5,27,29090,2.8299999,0,2.02,Advil,25
102,6,24,29906,2.49,0,2.02,Advil,25
102,7,20,28842,2.49,1,2.02,Advil,25
102,8,20,28842,2.49,1,2.02,Advil,25
102,9,19,33278,2.8299999,0,2.0999999,Advil,25
102,10,19,32093,2.8299999,0,2.0999999,Advil,25
102,11,16,27944,2.8299999,0,2,Advil,25
102,12,12,29595,2.8299999,0,2,Advil,25
102,13,15,30441,2.8299999,0,2,Advil,25
102,14,15,30441,2.8299999,0,2,Advil,25
102,15,18,30777,2.8299999,0,2,Advil,25
102,16,15,32312,2.97,0,2.01,Advil,25
102,17,21,30981,2.97,0,2,Advil,25
102,18,16,30347,2.97,0,2.01,Advil,25
102,19,16,30347,2.97,0,2.01,Advil,25
102,20,16,30347,2.97,0,2.01,Advil,25
102,21,22,37872,2.97,0,2.04,Advil,25
102,22,15,30195,2.97,0,2.0699999,Advil,25
102,23,21,29452,2.97,0,2.0699999,Advil,25
102,24,16,30621,2.97,0,2.1099999,Advil,25
102,25,19,29815,2.97,0,2.1099999,Advil,25
102,26,15,29999,2.97,.33000001,2.1099999,Advil,25
102,27,20,29473,2.97,0,2.1099999,Advil,25
102,28,15,30278,2.97,0,2.1099999,Advil,25
102,29,17,30721,2.97,0,2.1099999,Advil,25
102,30,17,34370,2.97,0,2.1099999,Advil,25
102,31,17,28265,2.97,0,2.1099999,Advil,25
102,32,16,29053,2.97,0,2.1099999,Advil,25
102,33,13,29910,2.97,0,2.1099999,Advil,25
102,34,13,29910,2.97,0,2.1099999,Advil,25
102,35,12,24283,2.97,0,2.1099999,Advil,25
102,36,13,29591,2.97,0,2,Advil,25
102,37,8,29362,2.97,0,2,Advil,25
102,38,15,31529,2.97,0,2,Advil,25
102,39,31,24570,2.97,0,2,Advil,25
102,40,12,27213,2.97,0,2,Advil,25
102,41,21,41475,2.97,0,2,Advil,25
102,42,21,25666,2.97,0,2,Advil,25
102,43,20,33696,2.97,0,1.88,Advil,25
102,44,30,31993,2.97,0,1.88,Advil,25
102,45,30,33186,2.97,0,1.88,Advil,25
102,46,17,32848,2.97,0,1.88,Advil,25
102,47,17,32848,2.97,0,1.88,Advil,25
102,48,17,32848,2.97,0,1.88,Advil,25
102,1,20,30200,4.9699998,0,3.46,Advil,50
102,2,20,30200,4.9699998,0,3.46,Advil,50
102,3,25,27223,4.9699998,0,3.46,Advil,50
102,4,25,28560,4.6900001,0,3.46,Advil,50
102,5,18,29090,4.6900001,0,3.46,Advil,50
102,6,8,29906,4.6900001,0,3.46,Advil,50
102,7,13,28842,4.6900001,0,3.46,Advil,50
102,8,13,28842,4.6900001,0,3.46,Advil,50
102,9,8,33278,5.29,0,3.46,Advil,50
102,10,16,32093,5.29,0,3.46,Advil,50
102,11,7,27944,5.29,0,3.46,Advil,50
102,12,5,29595,5.29,0,3.46,Advil,50
102,13,12,30441,5.29,0,3.46,Advil,50
102,14,12,30441,5.29,0,3.46,Advil,50
102,15,10,30777,5.29,0,3.46,Advil,50
102,16,6,32312,5.29,0,3.54,Advil,50
102,17,11,30981,5.29,0,3.54,Advil,50
102,18,6,30347,5.29,0,3.6199999,Advil,50
102,19,6,30347,5.29,0,3.6199999,Advil,50
102,20,6,30347,5.29,0,3.6199999,Advil,50
102,21,22,37872,5.0300002,0,3.6199999,Advil,50
102,22,10,30195,5.0300002,1,3.6099999,Advil,50
102,23,8,29452,5.0300002,.63,3.6199999,Advil,50
102,24,10,30621,5.29,0,3.6800001,Advil,50
102,25,8,29815,5.29,0,3.6900001,Advil,50
102,26,2,29999,5.29,0,3.8900001,Advil,50
102,27,5,29473,5.29,0,3.8800001,Advil,50
102,28,10,30278,5.29,0,3.9000001,Advil,50
102,29,8,30721,5.29,0,3.8900001,Advil,50
102,30,16,34370,5.29,0,3.9000001,Advil,50
102,31,7,28265,5.29,0,3.9000001,Advil,50
102,32,15,29053,5.29,0,3.5999999,Advil,50
102,33,67,29910,4.0300002,.97000003,3.52,Advil,50
102,34,67,29910,4.0300002,.97000003,3.52,Advil,50
102,35,16,24283,5.29,0,3.6400001,Advil,50
102,36,9,29591,3.99,.44,3.6400001,Advil,50
102,37,11,29362,5.29,0,3.6400001,Advil,50
102,38,6,31529,5.29,0,3.6400001,Advil,50
102,39,6,24570,5.29,0,3.6400001,Advil,50
102,40,5,27213,5.29,0,3.6400001,Advil,50
102,41,4,41475,5.29,0,3.6800001,Advil,50
102,42,3,25666,5.29,0,3.6900001,Advil,50
102,43,5,33696,5.29,0,3.74,Advil,50
102,44,7,31993,5.29,0,3.72,Advil,50
102,45,13,33186,5.29,0,3.8,Advil,50
102,46,8,32848,5.29,0,3.73,Advil,50
102,47,8,32848,5.29,0,3.73,Advil,50
102,48,8,32848,5.29,0,3.73,Advil,50
102,1,5,30200,7.9899998,0,5.8400002,Advil,100
102,2,5,30200,7.9899998,0,5.8400002,Advil,100
102,3,7,27223,7.9899998,0,5.8299999,Advil,100
102,4,7,28560,7.5599999,0,5.96,Advil,100
102,5,8,29090,7.5599999,0,5.9200001,Advil,100
102,6,16,29906,7.5599999,0,5.96,Advil,100
102,7,6,28842,7.5599999,.67000002,5.7800002,Advil,100
102,8,6,28842,7.5599999,.67000002,5.7800002,Advil,100
102,9,1,33278,8.29,0,5.8299999,Advil,100
102,10,2,32093,8.29,0,5.7600002,Advil,100
102,11,3,27944,8.29,0,5.7800002,Advil,100
102,12,1,29595,8.29,0,5.7600002,Advil,100
102,13,3,30441,8.29,0,5.7600002,Advil,100
102,14,3,30441,8.29,0,5.7600002,Advil,100
102,15,2,30777,8.29,0,6.3000002,Advil,100
102,16,1,32312,8.2200003,0,6.0700002,Advil,100
102,17,3,30981,8.29,0,6.3800001,Advil,100
102,18,2,30347,8.29,0,5.8099999,Advil,100
102,19,2,30347,8.29,0,5.8099999,Advil,100
102,20,2,30347,8.29,0,5.8099999,Advil,100
102,21,7,37872,8.29,0,6.0500002,Advil,100
102,22,4,30195,8.29,0,6.0500002,Advil,100
102,23,3,29452,8.29,0,6.0999999,Advil,100
102,24,3,30621,8.29,0,6.0300002,Advil,100
102,25,4,29815,8.29,0,6.0999999,Advil,100
102,26,12,29999,6.9899998,.17,6.4099998,Advil,100
102,27,9,29473,6.9899998,.33000001,6.3499999,Advil,100
102,28,2,30278,8.29,0,6.54,Advil,100
102,29,3,30721,8.29,0,6.54,Advil,100
102,30,1,34370,8.29,0,6.1799998,Advil,100
102,31,1,28265,8.29,0,6.1799998,Advil,100
102,32,5,29053,8.29,0,6.1799998,Advil,100
102,33,3,29910,8.29,0,6.1799998,Advil,100
102,34,3,29910,8.29,0,6.1799998,Advil,100
102,35,5,24283,8.29,0,6.1799998,Advil,100
102,36,3,29591,8.29,0,6.1799998,Advil,100
102,37,3,29362,8.29,0,6.1799998,Advil,100
102,38,4,31529,8.29,0,6.1100001,Advil,100
102,39,6,24570,8.29,0,6.1100001,Advil,100
102,40,13,27213,7.8400002,1,6.0700002,Advil,100
102,41,5,41475,7.8400002,.40000001,6.1599998,Advil,100
102,42,5,25666,7.8400002,1,6.21,Advil,100
102,43,9,33696,7.8400002,1,6.2600002,Advil,100
102,44,5,31993,8.29,0,6.2600002,Advil,100
102,45,5,33186,8.29,0,6.21,Advil,100
102,46,5,32848,8.29,0,6.2600002,Advil,100
102,47,5,32848,8.29,0,6.2600002,Advil,100
102,48,5,32848,8.29,0,6.2600002,Advil,100
102,1,10,30200,2.48,0,1.7,Bayer,25
102,2,10,30200,2.48,0,1.7,Bayer,25
102,3,3,27223,3.6300001,0,2.1600001,Bayer,25
102,4,5,28560,2.48,0,1.7,Bayer,25
102,5,8,29090,2.73,0,1.8,Bayer,25
102,6,8,29906,2.1900001,0,1.58,Bayer,25
102,7,9,28842,2.51,0,1.71,Bayer,25
102,8,9,28842,2.51,0,1.71,Bayer,25
102,9,3,33278,2.71,.33000001,1.79,Bayer,25
102,10,14,32093,2.5799999,.20999999,1.72,Bayer,25
102,11,8,27944,2.6199999,.25,1.74,Bayer,25
102,12,3,29595,2.71,0,1.8,Bayer,25
102,13,4,30441,2.98,0,1.9,Bayer,25
102,14,4,30441,2.98,0,1.9,Bayer,25
102,15,2,30777,2.98,0,1.9,Bayer,25
102,16,8,32312,2.49,0,1.6799999,Bayer,25
102,17,4,30981,2.3299999,0,1.6799999,Bayer,25
102,18,3,30347,2.76,0,1.87,Bayer,25
102,19,3,30347,2.76,0,1.87,Bayer,25
102,20,3,30347,2.76,0,1.87,Bayer,25
102,21,9,37872,2.22,1,1.66,Bayer,25
102,22,9,30195,2.53,.77999997,1.79,Bayer,25
102,23,10,29452,2.3599999,.89999998,1.73,Bayer,25
102,24,6,30621,2.55,0,1.78,Bayer,25
102,25,2,29815,2.49,0,1.66,Bayer,25
102,26,6,29999,2.96,0,1.9299999,Bayer,25
102,27,4,29473,2.8399999,0,1.87,Bayer,25
102,28,7,30278,3.0899999,0,2.02,Bayer,25
102,29,6,30721,2.96,0,1.96,Bayer,25
102,30,17,34370,2.9000001,0,1.9299999,Bayer,25
102,31,8,28265,2.8399999,0,1.91,Bayer,25
102,32,5,29053,3.24,.60000002,2.1900001,Bayer,25
102,33,4,29910,2.49,0,1.9,Bayer,25
102,34,4,29910,2.49,0,1.9,Bayer,25
102,35,5,24283,2.9400001,0,1.98,Bayer,25
102,36,6,29591,2.76,.33000001,1.97,Bayer,25
102,37,8,29362,2.8599999,.13,2.02,Bayer,25
102,38,6,31529,2.49,0,1.9,Bayer,25
102,39,9,24570,2.8099999,.11,2.01,Bayer,25
102,40,7,27213,2.49,0,1.9,Bayer,25
102,41,7,41475,3.0899999,0,2.1199999,Bayer,25
102,42,3,25666,2.49,0,1.9,Bayer,25
102,43,6,33696,2.49,0,1.79,Bayer,25
102,44,5,31993,2.9200001,.40000001,2.04,Bayer,25
102,45,6,33186,2.48,0,1.8200001,Bayer,25
102,46,6,32848,2.6900001,.5,1.87,Bayer,25
102,47,6,32848,2.6900001,.5,1.87,Bayer,25
102,48,6,32848,2.6900001,.5,1.87,Bayer,25
102,1,12,30200,2.99,0,2.0799999,Bayer,50
102,2,12,30200,2.99,0,2.0799999,Bayer,50
102,3,11,27223,3.0899999,0,2.0699999,Bayer,50
102,4,8,28560,3.04,0,2.0699999,Bayer,50
102,5,7,29090,2.99,0,2.0799999,Bayer,50
102,6,5,29906,2.99,0,2.0799999,Bayer,50
102,7,11,28842,3.0599999,0,2.0699999,Bayer,50
102,8,11,28842,3.0599999,0,2.0699999,Bayer,50
102,9,5,33278,2.9400001,1,2.0799999,Bayer,50
102,10,9,32093,3,0,2.0699999,Bayer,50
102,11,13,27944,3.03,.31,2.0699999,Bayer,50
102,12,7,29595,3.02,.28999999,2.23,Bayer,50
102,13,7,30441,2.99,0,2.23,Bayer,50
102,14,7,30441,2.99,0,2.23,Bayer,50
102,15,10,30777,2.97,0,2.23,Bayer,50
102,16,5,32312,2.9100001,0,2.23,Bayer,50
102,17,11,30981,2.9400001,0,2.29,Bayer,50
102,18,3,30347,2.8599999,0,2.3599999,Bayer,50
102,19,3,30347,2.8599999,0,2.3599999,Bayer,50
102,20,3,30347,2.8599999,0,2.3599999,Bayer,50
102,21,9,37872,2.9200001,0,2.3599999,Bayer,50
102,22,6,30195,2.96,0,2.3599999,Bayer,50
102,23,7,29452,2.8800001,0,2.3800001,Bayer,50
102,24,5,30621,2.95,0,2.3800001,Bayer,50
102,25,6,29815,3.0799999,0,2.3800001,Bayer,50
102,26,5,29999,3.0999999,0,2.3699999,Bayer,50
102,27,6,29473,3.1900001,0,2.3800001,Bayer,50
102,28,4,30278,3.1400001,0,2.3800001,Bayer,50
102,29,8,30721,3.1400001,0,2.3800001,Bayer,50
102,30,7,34370,3.0999999,0,2.3800001,Bayer,50
102,31,10,28265,3.0999999,0,2.3800001,Bayer,50
102,32,8,29053,2.99,0,2.3800001,Bayer,50
102,33,5,29910,2.9100001,1,2.3800001,Bayer,50
102,34,5,29910,2.9100001,1,2.3800001,Bayer,50
102,35,7,24283,3.8599999,.56999999,2.75,Bayer,50
102,36,3,29591,3.1199999,0,2.3800001,Bayer,50
102,37,7,29362,3.4200001,0,2.55,Bayer,50
102,38,12,31529,3.6600001,0,3.3099999,Bayer,50
102,39,3,24570,3.3099999,.33000001,2.9200001,Bayer,50
102,40,11,27213,3.6199999,.55000001,3.26,Bayer,50
102,41,9,41475,3.29,0,2.5999999,Bayer,50
102,42,4,25666,3.77,0,2.79,Bayer,50
102,43,3,33696,3.3800001,0,2.48,Bayer,50
102,44,7,31993,3.98,.28999999,2.9200001,Bayer,50
102,45,13,33186,3.4300001,.54000002,2.8199999,Bayer,50
102,46,18,32848,3.1400001,.28,2.4400001,Bayer,50
102,47,18,32848,3.1400001,.28,2.4400001,Bayer,50
102,48,18,32848,3.1400001,.28,2.4400001,Bayer,50
102,1,12,30200,3.97,0,3.72,Bayer,100
102,2,12,30200,3.97,0,3.72,Bayer,100
102,3,11,27223,3.97,0,3.72,Bayer,100
102,4,15,28560,3.97,0,3.72,Bayer,100
102,5,10,29090,3.97,0,3.71,Bayer,100
102,6,36,29906,3.79,.88999999,3.72,Bayer,100
102,7,9,28842,3.97,0,3.72,Bayer,100
102,8,9,28842,3.97,0,3.72,Bayer,100
102,9,15,33278,3.73,0,3.7,Bayer,100
102,10,13,32093,3.73,0,3.7,Bayer,100
102,11,11,27944,3.73,0,3.7,Bayer,100
102,12,13,29595,3.73,0,3.7,Bayer,100
102,13,17,30441,3.73,0,3.7,Bayer,100
102,14,17,30441,3.73,0,3.7,Bayer,100
102,15,14,30777,3.73,0,3.71,Bayer,100
102,16,13,32312,3.73,0,3.7,Bayer,100
102,17,13,30981,3.73,0,3.71,Bayer,100
102,18,14,30347,3.73,0,3.71,Bayer,100
102,19,14,30347,3.73,0,3.71,Bayer,100
102,20,14,30347,3.73,0,3.71,Bayer,100
102,21,16,37872,3.73,0,3.71,Bayer,100
102,22,9,30195,3.73,0,3.72,Bayer,100
102,23,13,29452,3.73,0,3.72,Bayer,100
102,24,21,30621,3.49,.86000001,3.24,Bayer,100
102,25,9,29815,3.49,.33000001,3.24,Bayer,100
102,26,16,29999,3.49,.88,3.24,Bayer,100
102,27,14,29473,3.49,1,3.24,Bayer,100
102,28,12,30278,3.97,0,3.74,Bayer,100
102,29,10,30721,3.97,0,3.74,Bayer,100
102,30,20,34370,3.75,1,3.71,Bayer,100
102,31,14,28265,3.75,1,3.7,Bayer,100
102,32,10,29053,3.7,1,3.6099999,Bayer,100
102,33,18,29910,3.7,1,3.6099999,Bayer,100
102,34,18,29910,3.7,1,3.6099999,Bayer,100
102,35,12,24283,3.7,0,3.3499999,Bayer,100
102,36,8,29591,3.97,0,3.8199999,Bayer,100
102,37,11,29362,3.97,0,3.8499999,Bayer,100
102,38,17,31529,3.97,.88,3.8399999,Bayer,100
102,39,16,24570,3.97,.88,3.9000001,Bayer,100
102,40,13,27213,3.97,.15000001,3.6400001,Bayer,100
102,41,10,41475,3.97,0,3.5799999,Bayer,100
102,42,10,25666,3.97,0,3.5799999,Bayer,100
102,43,17,33696,3.97,0,3.6099999,Bayer,100
102,44,10,31993,3.97,0,3.5799999,Bayer,100
102,45,10,33186,3.97,1,3.5999999,Bayer,100
102,46,12,32848,3.97,0,3.5899999,Bayer,100
102,47,12,32848,3.97,0,3.5899999,Bayer,100
102,48,12,32848,3.97,0,3.5899999,Bayer,100
102,1,40,30200,1.77,0,.93000001,Store brand,50
102,2,40,30200,1.77,0,.93000001,Store brand,50
102,3,42,27223,1.76,0,.93000001,Store brand,50
102,4,53,28560,1.75,0,.91000003,Store brand,50
102,5,38,29090,1.75,0,.91000003,Store brand,50
102,6,40,29906,1.74,0,.88999999,Store brand,50
102,7,4,28842,1.74,0,.88999999,Store brand,50
102,8,4,28842,1.74,0,.88999999,Store brand,50
102,9,40,33278,1.77,0,.93000001,Store brand,50
102,10,36,32093,1.6900001,0,.91000003,Store brand,50
102,11,45,27944,1.6900001,0,.92000002,Store brand,50
102,12,45,29595,1.6900001,0,.92000002,Store brand,50
102,13,29,30441,1.6900001,0,.87,Store brand,50
102,14,29,30441,1.6900001,0,.87,Store brand,50
102,15,18,30777,1.6900001,0,.82999998,Store brand,50
102,16,28,32312,1.6900001,0,.82999998,Store brand,50
102,17,38,30981,1.6900001,0,.82999998,Store brand,50
102,18,32,30347,1.6900001,0,.85000002,Store brand,50
102,19,32,30347,1.6900001,0,.85000002,Store brand,50
102,20,32,30347,1.6900001,0,.85000002,Store brand,50
102,21,39,37872,1.6900001,0,.92000002,Store brand,50
102,22,40,30195,1.6900001,0,.92000002,Store brand,50
102,23,33,29452,1.6900001,0,.92000002,Store brand,50
102,24,30,30621,1.6900001,0,.92000002,Store brand,50
102,25,34,29815,1.6900001,0,.92000002,Store brand,50
102,26,22,29999,2.78,0,.92000002,Store brand,50
102,27,29,29473,2.78,0,.92000002,Store brand,50
102,28,36,30278,1.6900001,1,.92000002,Store brand,50
102,29,21,30721,1.89,0,.92000002,Store brand,50
102,30,18,34370,1.89,1,.92000002,Store brand,50
102,31,10,28265,2.78,1,.92000002,Store brand,50
102,32,7,29053,2.78,0,.92000002,Store brand,50
102,33,6,29910,2.78,0,.92000002,Store brand,50
102,34,6,29910,2.78,0,.92000002,Store brand,50
102,35,15,24283,2.78,0,.92000002,Store brand,50
102,36,15,29591,1.99,0,.92000002,Store brand,50
102,37,9,29362,1.99,0,.92000002,Store brand,50
102,38,16,31529,1.99,0,.92000002,Store brand,50
102,39,16,24570,1.99,0,.92000002,Store brand,50
102,40,18,27213,1.99,0,.92000002,Store brand,50
102,41,16,41475,1.99,0,.92000002,Store brand,50
102,42,17,25666,1.99,1,.92000002,Store brand,50
102,43,22,33696,1.99,1,.92000002,Store brand,50
102,44,15,31993,1.99,0,.92000002,Store brand,50
102,45,19,33186,1.6900001,0,.92000002,Store brand,50
102,46,19,32848,1.6900001,0,.92000002,Store brand,50
102,47,19,32848,1.6900001,0,.92000002,Store brand,50
102,48,19,32848,1.6900001,0,.92000002,Store brand,50
102,1,1,30200,4.4899998,0,1.92,Store brand,100
102,2,1,30200,4.4899998,0,1.92,Store brand,100
102,3,1,27223,4.4899998,0,1.92,Store brand,100
102,4,1,28560,4.4899998,0,1.92,Store brand,100
102,5,1,29090,4.4899998,0,1.92,Store brand,100
102,6,1,29906,4.4899998,0,1.92,Store brand,100
102,7,1,28842,4.4899998,0,1.92,Store brand,100
102,8,1,28842,4.4899998,0,1.92,Store brand,100
102,9,44,33278,5.2399998,1,2.0799999,Store brand,100
102,10,15,32093,5.25,1,2.0799999,Store brand,100
102,11,5,27944,5.3299999,0,2.1099999,Store brand,100
102,12,5,29595,5.4099998,0,2.1500001,Store brand,100
102,13,5,30441,5.3299999,0,2.1099999,Store brand,100
102,14,5,30441,5.3299999,0,2.1099999,Store brand,100
102,15,13,30777,5.3400002,0,2.1199999,Store brand,100
102,16,6,32312,5.3600001,0,2.1300001,Store brand,100
102,17,5,30981,5.25,0,2.0799999,Store brand,100
102,18,7,30347,5.3200002,0,2.1099999,Store brand,100
102,19,7,30347,5.3200002,0,2.1099999,Store brand,100
102,20,7,30347,5.3200002,0,2.1099999,Store brand,100
102,21,8,37872,4.6700001,0,2.1199999,Store brand,100
102,22,12,30195,4.7600002,0,2.05,Store brand,100
102,23,9,29452,4.6999998,0,2.0899999,Store brand,100
102,24,7,30621,4.6799998,0,2.1099999,Store brand,100
102,25,22,29815,4.6599998,0,2.1199999,Store brand,100
102,26,24,29999,3.99,.28999999,2.1300001,Store brand,100
102,27,22,29473,3.99,1,2.1300001,Store brand,100
102,28,29,30278,3.6900001,.31,1.76,Store brand,100
102,29,26,30721,3.6099999,.73000002,1.4299999,Store brand,100
102,30,26,34370,3.6400001,1,1.48,Store brand,100
102,31,12,28265,3.4200001,0,1.36,Store brand,100
102,32,9,29053,3.8800001,0,1.58,Store brand,100
102,33,30,29910,3.8099999,0,1.63,Store brand,100
102,34,30,29910,3.8099999,0,1.63,Store brand,100
102,35,8,24283,3.6700001,0,1.53,Store brand,100
102,36,19,29591,3.79,0,1.61,Store brand,100
102,37,47,29362,3.48,.68000001,1.5,Store brand,100
102,38,22,31529,4.0599999,0,1.8,Store brand,100
102,39,37,24570,3.98,0,1.75,Store brand,100
102,40,18,27213,3.8499999,0,1.65,Store brand,100
102,41,12,41475,4.0100002,0,1.76,Store brand,100
102,42,14,25666,4.1999998,0,1.9,Store brand,100
102,43,11,33696,3.8599999,0,1.66,Store brand,100
102,44,9,31993,3.77,0,1.6,Store brand,100
102,45,20,33186,4.3099999,0,1.98,Store brand,100
102,46,20,32848,4.0799999,0,1.8099999,Store brand,100
102,47,20,32848,4.0799999,0,1.8099999,Store brand,100
102,48,20,32848,4.0799999,0,1.8099999,Store brand,100
103,1,18,23534,3.25,0,2.01,Tylenol,25
103,2,22,22642,3.3199999,0,2.0999999,Tylenol,25
103,3,17,21151,3.3199999,0,2.0999999,Tylenol,25
